ZIPCODE,CITY,STATE_ID,STATE_NAME,CITY_BASE,COUNTRY
68346,Dunbar,NE,Nebraska,Otoe,Estados Unidos
68347,Eagle,NE,Nebraska,Cass,Estados Unidos
68348,Elk Creek,NE,Nebraska,Johnson,Estados Unidos
68349,Elmwood,NE,Nebraska,Cass,Estados Unidos
68350,Endicott,NE,Nebraska,Jefferson,Estados Unidos
68351,Exeter,NE,Nebraska,Fillmore,Estados Unidos
68352,Fairbury,NE,Nebraska,Jefferson,Estados Unidos
68354,Fairmont,NE,Nebraska,Fillmore,Estados Unidos
68355,Falls City,NE,Nebraska,Richardson,Estados Unidos
68357,Filley,NE,Nebraska,Gage,Estados Unidos
68358,Firth,NE,Nebraska,Lancaster,Estados Unidos
68359,Friend,NE,Nebraska,Saline,Estados Unidos
68360,Garland,NE,Nebraska,Seward,Estados Unidos
68361,Geneva,NE,Nebraska,Fillmore,Estados Unidos
68362,Gilead,NE,Nebraska,Thayer,Estados Unidos
68364,Goehner,NE,Nebraska,Seward,Estados Unidos
68365,Grafton,NE,Nebraska,Fillmore,Estados Unidos
68366,Greenwood,NE,Nebraska,Cass,Estados Unidos
68367,Gresham,NE,Nebraska,Polk,Estados Unidos
68368,Hallam,NE,Nebraska,Lancaster,Estados Unidos
68370,Hebron,NE,Nebraska,Thayer,Estados Unidos
68371,Henderson,NE,Nebraska,York,Estados Unidos
68372,Hickman,NE,Nebraska,Lancaster,Estados Unidos
68375,Hubbell,NE,Nebraska,Thayer,Estados Unidos
68376,Humboldt,NE,Nebraska,Richardson,Estados Unidos
68377,Jansen,NE,Nebraska,Jefferson,Estados Unidos
68378,Johnson,NE,Nebraska,Nemaha,Estados Unidos
68379,Julian,NE,Nebraska,Otoe,Estados Unidos
68380,Lewiston,NE,Nebraska,Pawnee,Estados Unidos
68381,Liberty,NE,Nebraska,Gage,Estados Unidos
68382,Lorton,NE,Nebraska,Otoe,Estados Unidos
68401,McCool Junction,NE,Nebraska,York,Estados Unidos
68402,Malcolm,NE,Nebraska,Lancaster,Estados Unidos
68403,Manley,NE,Nebraska,Cass,Estados Unidos
68404,Martell,NE,Nebraska,Lancaster,Estados Unidos
68405,Milford,NE,Nebraska,Seward,Estados Unidos
68406,Milligan,NE,Nebraska,Fillmore,Estados Unidos
68407,Murdock,NE,Nebraska,Cass,Estados Unidos
68409,Murray,NE,Nebraska,Cass,Estados Unidos
68410,Nebraska City,NE,Nebraska,Otoe,Estados Unidos
68413,Nehawka,NE,Nebraska,Cass,Estados Unidos
68414,Nemaha,NE,Nebraska,Nemaha,Estados Unidos
68415,Odell,NE,Nebraska,Gage,Estados Unidos
68416,Ohiowa,NE,Nebraska,Fillmore,Estados Unidos
68417,Otoe,NE,Nebraska,Otoe,Estados Unidos
68418,Palmyra,NE,Nebraska,Otoe,Estados Unidos
68419,Panama,NE,Nebraska,Lancaster,Estados Unidos
68420,Pawnee City,NE,Nebraska,Pawnee,Estados Unidos
68421,Peru,NE,Nebraska,Nemaha,Estados Unidos
68422,Pickrell,NE,Nebraska,Gage,Estados Unidos
68423,Pleasant Dale,NE,Nebraska,Seward,Estados Unidos
68424,Plymouth,NE,Nebraska,Jefferson,Estados Unidos
68428,Raymond,NE,Nebraska,Lancaster,Estados Unidos
68429,Reynolds,NE,Nebraska,Jefferson,Estados Unidos
68430,Roca,NE,Nebraska,Lancaster,Estados Unidos
68431,Rulo,NE,Nebraska,Richardson,Estados Unidos
68433,Salem,NE,Nebraska,Richardson,Estados Unidos
68434,Seward,NE,Nebraska,Seward,Estados Unidos
68436,Shickley,NE,Nebraska,Fillmore,Estados Unidos
68437,Shubert,NE,Nebraska,Richardson,Estados Unidos
68438,Sprague,NE,Nebraska,Lancaster,Estados Unidos
68439,Staplehurst,NE,Nebraska,Seward,Estados Unidos
68440,Steele City,NE,Nebraska,Jefferson,Estados Unidos
68441,Steinauer,NE,Nebraska,Pawnee,Estados Unidos
68442,Stella,NE,Nebraska,Richardson,Estados Unidos
68443,Sterling,NE,Nebraska,Johnson,Estados Unidos
68444,Strang,NE,Nebraska,Fillmore,Estados Unidos
68445,Swanton,NE,Nebraska,Saline,Estados Unidos
68446,Syracuse,NE,Nebraska,Otoe,Estados Unidos
68447,Table Rock,NE,Nebraska,Pawnee,Estados Unidos
68448,Talmage,NE,Nebraska,Otoe,Estados Unidos
68450,Tecumseh,NE,Nebraska,Johnson,Estados Unidos
68452,Ong,NE,Nebraska,Clay,Estados Unidos
68453,Tobias,NE,Nebraska,Saline,Estados Unidos
68454,Unadilla,NE,Nebraska,Otoe,Estados Unidos
68455,Union,NE,Nebraska,Cass,Estados Unidos
68456,Utica,NE,Nebraska,Seward,Estados Unidos
68457,Verdon,NE,Nebraska,Richardson,Estados Unidos
68458,Virginia,NE,Nebraska,Gage,Estados Unidos
68460,Waco,NE,Nebraska,York,Estados Unidos
68461,Walton,NE,Nebraska,Lancaster,Estados Unidos
68462,Waverly,NE,Nebraska,Lancaster,Estados Unidos
68463,Weeping Water,NE,Nebraska,Cass,Estados Unidos
68464,Western,NE,Nebraska,Saline,Estados Unidos
68465,Wilber,NE,Nebraska,Saline,Estados Unidos
68466,Wymore,NE,Nebraska,Gage,Estados Unidos
68467,York,NE,Nebraska,York,Estados Unidos
68502,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68503,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68504,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68505,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68506,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68507,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68508,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68510,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68512,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68514,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68516,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68517,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68520,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68521,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68522,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68523,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68524,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68526,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68527,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68528,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68531,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68532,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68588,Lincoln,NE,Nebraska,Lancaster,Estados Unidos
68601,Columbus,NE,Nebraska,Platte,Estados Unidos
68620,Albion,NE,Nebraska,Boone,Estados Unidos
68621,Ames,NE,Nebraska,Dodge,Estados Unidos
68622,Bartlett,NE,Nebraska,Wheeler,Estados Unidos
68623,Belgrade,NE,Nebraska,Nance,Estados Unidos
68624,Bellwood,NE,Nebraska,Butler,Estados Unidos
68626,Brainard,NE,Nebraska,Butler,Estados Unidos
68627,Cedar Rapids,NE,Nebraska,Boone,Estados Unidos
68628,Clarks,NE,Nebraska,Merrick,Estados Unidos
68629,Clarkson,NE,Nebraska,Colfax,Estados Unidos
68631,Creston,NE,Nebraska,Platte,Estados Unidos
68632,David City,NE,Nebraska,Butler,Estados Unidos
68633,Dodge,NE,Nebraska,Dodge,Estados Unidos
68634,Duncan,NE,Nebraska,Platte,Estados Unidos
68635,Dwight,NE,Nebraska,Butler,Estados Unidos
68636,Elgin,NE,Nebraska,Antelope,Estados Unidos
68637,Ericson,NE,Nebraska,Wheeler,Estados Unidos
68638,Fullerton,NE,Nebraska,Nance,Estados Unidos
68640,Genoa,NE,Nebraska,Nance,Estados Unidos
68641,Howells,NE,Nebraska,Colfax,Estados Unidos
68642,Humphrey,NE,Nebraska,Platte,Estados Unidos
68643,Leigh,NE,Nebraska,Platte,Estados Unidos
68644,Lindsay,NE,Nebraska,Platte,Estados Unidos
68647,Monroe,NE,Nebraska,Platte,Estados Unidos
68648,Morse Bluff,NE,Nebraska,Saunders,Estados Unidos
68649,North Bend,NE,Nebraska,Dodge,Estados Unidos
68651,Osceola,NE,Nebraska,Polk,Estados Unidos
68652,Petersburg,NE,Nebraska,Boone,Estados Unidos
68653,Platte Center,NE,Nebraska,Platte,Estados Unidos
68654,Polk,NE,Nebraska,Polk,Estados Unidos
68655,Primrose,NE,Nebraska,Boone,Estados Unidos
68658,Rising City,NE,Nebraska,Butler,Estados Unidos
68659,Rogers,NE,Nebraska,Colfax,Estados Unidos
68660,Saint Edward,NE,Nebraska,Boone,Estados Unidos
68661,Schuyler,NE,Nebraska,Colfax,Estados Unidos
68662,Shelby,NE,Nebraska,Polk,Estados Unidos
68663,Silver Creek,NE,Nebraska,Merrick,Estados Unidos
68664,Snyder,NE,Nebraska,Dodge,Estados Unidos
68665,Spalding,NE,Nebraska,Greeley,Estados Unidos
68666,Stromsburg,NE,Nebraska,Polk,Estados Unidos
68667,Surprise,NE,Nebraska,Butler,Estados Unidos
68669,Ulysses,NE,Nebraska,Butler,Estados Unidos
68701,Norfolk,NE,Nebraska,Madison,Estados Unidos
68710,Allen,NE,Nebraska,Dixon,Estados Unidos
68711,Amelia,NE,Nebraska,Holt,Estados Unidos
68713,Atkinson,NE,Nebraska,Holt,Estados Unidos
68714,Bassett,NE,Nebraska,Rock,Estados Unidos
68715,Battle Creek,NE,Nebraska,Madison,Estados Unidos
68716,Beemer,NE,Nebraska,Cuming,Estados Unidos
68717,Belden,NE,Nebraska,Cedar,Estados Unidos
68718,Bloomfield,NE,Nebraska,Knox,Estados Unidos
68719,Bristow,NE,Nebraska,Boyd,Estados Unidos
68720,Brunswick,NE,Nebraska,Antelope,Estados Unidos
68722,Butte,NE,Nebraska,Boyd,Estados Unidos
68723,Carroll,NE,Nebraska,Wayne,Estados Unidos
68724,Center,NE,Nebraska,Knox,Estados Unidos
68725,Chambers,NE,Nebraska,Holt,Estados Unidos
68726,Clearwater,NE,Nebraska,Antelope,Estados Unidos
68727,Coleridge,NE,Nebraska,Cedar,Estados Unidos
68728,Concord,NE,Nebraska,Dixon,Estados Unidos
68729,Creighton,NE,Nebraska,Knox,Estados Unidos
68730,Crofton,NE,Nebraska,Knox,Estados Unidos
68731,Dakota City,NE,Nebraska,Dakota,Estados Unidos
68732,Dixon,NE,Nebraska,Dixon,Estados Unidos
68733,Emerson,NE,Nebraska,Thurston,Estados Unidos
68734,Emmet,NE,Nebraska,Holt,Estados Unidos
68735,Ewing,NE,Nebraska,Holt,Estados Unidos
68736,Fordyce,NE,Nebraska,Cedar,Estados Unidos
68739,Hartington,NE,Nebraska,Cedar,Estados Unidos
68740,Hoskins,NE,Nebraska,Wayne,Estados Unidos
68741,Hubbard,NE,Nebraska,Dakota,Estados Unidos
68742,Inman,NE,Nebraska,Holt,Estados Unidos
68743,Jackson,NE,Nebraska,Dakota,Estados Unidos
68745,Laurel,NE,Nebraska,Cedar,Estados Unidos
68746,Lynch,NE,Nebraska,Boyd,Estados Unidos
68747,Mclean,NE,Nebraska,Pierce,Estados Unidos
68748,Madison,NE,Nebraska,Madison,Estados Unidos
68749,Magnet,NE,Nebraska,Cedar,Estados Unidos
68751,Maskell,NE,Nebraska,Dixon,Estados Unidos
68752,Meadow Grove,NE,Nebraska,Madison,Estados Unidos
68753,Mills,NE,Nebraska,Keya Paha,Estados Unidos
68755,Naper,NE,Nebraska,Boyd,Estados Unidos
68756,Neligh,NE,Nebraska,Antelope,Estados Unidos
68757,Newcastle,NE,Nebraska,Dixon,Estados Unidos
68758,Newman Grove,NE,Nebraska,Madison,Estados Unidos
68759,Newport,NE,Nebraska,Rock,Estados Unidos
68760,Niobrara,NE,Nebraska,Knox,Estados Unidos
68761,Oakdale,NE,Nebraska,Antelope,Estados Unidos
68763,Oneill,NE,Nebraska,Holt,Estados Unidos
68764,Orchard,NE,Nebraska,Antelope,Estados Unidos
68765,Osmond,NE,Nebraska,Pierce,Estados Unidos
68766,Page,NE,Nebraska,Holt,Estados Unidos
68767,Pierce,NE,Nebraska,Pierce,Estados Unidos
68768,Pilger,NE,Nebraska,Stanton,Estados Unidos
68769,Plainview,NE,Nebraska,Pierce,Estados Unidos
68770,Ponca,NE,Nebraska,Dixon,Estados Unidos
68771,Randolph,NE,Nebraska,Cedar,Estados Unidos
68773,Royal,NE,Nebraska,Antelope,Estados Unidos
68774,Saint Helena,NE,Nebraska,Cedar,Estados Unidos
68776,South Sioux City,NE,Nebraska,Dakota,Estados Unidos
68777,Spencer,NE,Nebraska,Boyd,Estados Unidos
68778,Springview,NE,Nebraska,Keya Paha,Estados Unidos
68779,Stanton,NE,Nebraska,Stanton,Estados Unidos
68780,Stuart,NE,Nebraska,Holt,Estados Unidos
68781,Tilden,NE,Nebraska,Antelope,Estados Unidos
68783,Verdigre,NE,Nebraska,Knox,Estados Unidos
68784,Wakefield,NE,Nebraska,Dixon,Estados Unidos
68785,Waterbury,NE,Nebraska,Dixon,Estados Unidos
68786,Wausa,NE,Nebraska,Knox,Estados Unidos
68787,Wayne,NE,Nebraska,Wayne,Estados Unidos
68788,West Point,NE,Nebraska,Cuming,Estados Unidos
68789,Winnetoon,NE,Nebraska,Knox,Estados Unidos
68790,Winside,NE,Nebraska,Wayne,Estados Unidos
68791,Wisner,NE,Nebraska,Cuming,Estados Unidos
68792,Wynot,NE,Nebraska,Cedar,Estados Unidos
68801,Grand Island,NE,Nebraska,Hall,Estados Unidos
68803,Grand Island,NE,Nebraska,Hall,Estados Unidos
68810,Alda,NE,Nebraska,Hall,Estados Unidos
68812,Amherst,NE,Nebraska,Buffalo,Estados Unidos
68813,Anselmo,NE,Nebraska,Custer,Estados Unidos
68814,Ansley,NE,Nebraska,Custer,Estados Unidos
68815,Arcadia,NE,Nebraska,Valley,Estados Unidos
68816,Archer,NE,Nebraska,Merrick,Estados Unidos
68817,Ashton,NE,Nebraska,Sherman,Estados Unidos
68818,Aurora,NE,Nebraska,Hamilton,Estados Unidos
68820,Boelus,NE,Nebraska,Howard,Estados Unidos
68821,Brewster,NE,Nebraska,Blaine,Estados Unidos
68822,Broken Bow,NE,Nebraska,Custer,Estados Unidos
68823,Burwell,NE,Nebraska,Garfield,Estados Unidos
68824,Cairo,NE,Nebraska,Hall,Estados Unidos
68825,Callaway,NE,Nebraska,Custer,Estados Unidos
68826,Central City,NE,Nebraska,Merrick,Estados Unidos
68827,Chapman,NE,Nebraska,Merrick,Estados Unidos
68828,Comstock,NE,Nebraska,Custer,Estados Unidos
68831,Dannebrog,NE,Nebraska,Howard,Estados Unidos
68832,Doniphan,NE,Nebraska,Hall,Estados Unidos
68833,Dunning,NE,Nebraska,Blaine,Estados Unidos
68834,Eddyville,NE,Nebraska,Dawson,Estados Unidos
68835,Elba,NE,Nebraska,Howard,Estados Unidos
68836,Elm Creek,NE,Nebraska,Buffalo,Estados Unidos
68837,Elyria,NE,Nebraska,Valley,Estados Unidos
68838,Farwell,NE,Nebraska,Howard,Estados Unidos
68840,Gibbon,NE,Nebraska,Buffalo,Estados Unidos
68841,Giltner,NE,Nebraska,Hamilton,Estados Unidos
68842,Greeley,NE,Nebraska,Greeley,Estados Unidos
68843,Hampton,NE,Nebraska,Hamilton,Estados Unidos
68844,Hazard,NE,Nebraska,Sherman,Estados Unidos
68845,Kearney,NE,Nebraska,Buffalo,Estados Unidos
68846,Hordville,NE,Nebraska,Hamilton,Estados Unidos
68847,Kearney,NE,Nebraska,Buffalo,Estados Unidos
68849,Kearney,NE,Nebraska,Buffalo,Estados Unidos
68850,Lexington,NE,Nebraska,Dawson,Estados Unidos
68852,Litchfield,NE,Nebraska,Sherman,Estados Unidos
68853,Loup City,NE,Nebraska,Sherman,Estados Unidos
68854,Marquette,NE,Nebraska,Hamilton,Estados Unidos
68855,Mason City,NE,Nebraska,Custer,Estados Unidos
68856,Merna,NE,Nebraska,Custer,Estados Unidos
68858,Miller,NE,Nebraska,Buffalo,Estados Unidos
68859,North Loup,NE,Nebraska,Valley,Estados Unidos
68860,Oconto,NE,Nebraska,Custer,Estados Unidos
68861,Odessa,NE,Nebraska,Buffalo,Estados Unidos
68862,Ord,NE,Nebraska,Valley,Estados Unidos
68863,Overton,NE,Nebraska,Dawson,Estados Unidos
68864,Palmer,NE,Nebraska,Merrick,Estados Unidos
68865,Phillips,NE,Nebraska,Hamilton,Estados Unidos
68866,Pleasanton,NE,Nebraska,Buffalo,Estados Unidos
68869,Ravenna,NE,Nebraska,Buffalo,Estados Unidos
68870,Riverdale,NE,Nebraska,Buffalo,Estados Unidos
68871,Rockville,NE,Nebraska,Sherman,Estados Unidos
68872,Saint Libory,NE,Nebraska,Howard,Estados Unidos
68873,Saint Paul,NE,Nebraska,Howard,Estados Unidos
68874,Sargent,NE,Nebraska,Custer,Estados Unidos
68875,Scotia,NE,Nebraska,Greeley,Estados Unidos
68876,Shelton,NE,Nebraska,Buffalo,Estados Unidos
68878,Sumner,NE,Nebraska,Dawson,Estados Unidos
68879,Taylor,NE,Nebraska,Loup,Estados Unidos
68881,Westerville,NE,Nebraska,Custer,Estados Unidos
68882,Wolbach,NE,Nebraska,Greeley,Estados Unidos
68883,Wood River,NE,Nebraska,Hall,Estados Unidos
68901,Hastings,NE,Nebraska,Adams,Estados Unidos
68920,Alma,NE,Nebraska,Harlan,Estados Unidos
68922,Arapahoe,NE,Nebraska,Furnas,Estados Unidos
68923,Atlanta,NE,Nebraska,Phelps,Estados Unidos
68924,Axtell,NE,Nebraska,Kearney,Estados Unidos
68925,Ayr,NE,Nebraska,Adams,Estados Unidos
68926,Beaver City,NE,Nebraska,Furnas,Estados Unidos
68927,Bertrand,NE,Nebraska,Phelps,Estados Unidos
68928,Bladen,NE,Nebraska,Webster,Estados Unidos
68929,Bloomington,NE,Nebraska,Franklin,Estados Unidos
68930,Blue Hill,NE,Nebraska,Webster,Estados Unidos
68932,Campbell,NE,Nebraska,Franklin,Estados Unidos
68933,Clay Center,NE,Nebraska,Clay,Estados Unidos
68934,Deweese,NE,Nebraska,Nuckolls,Estados Unidos
68935,Edgar,NE,Nebraska,Clay,Estados Unidos
68936,Edison,NE,Nebraska,Furnas,Estados Unidos
68937,Elwood,NE,Nebraska,Gosper,Estados Unidos
68938,Fairfield,NE,Nebraska,Clay,Estados Unidos
68939,Franklin,NE,Nebraska,Franklin,Estados Unidos
68940,Funk,NE,Nebraska,Phelps,Estados Unidos
68941,Glenvil,NE,Nebraska,Clay,Estados Unidos
68942,Guide Rock,NE,Nebraska,Webster,Estados Unidos
68943,Hardy,NE,Nebraska,Nuckolls,Estados Unidos
68944,Harvard,NE,Nebraska,Clay,Estados Unidos
68945,Heartwell,NE,Nebraska,Kearney,Estados Unidos
68946,Hendley,NE,Nebraska,Furnas,Estados Unidos
68947,Hildreth,NE,Nebraska,Franklin,Estados Unidos
68948,Holbrook,NE,Nebraska,Furnas,Estados Unidos
68949,Holdrege,NE,Nebraska,Phelps,Estados Unidos
68950,Holstein,NE,Nebraska,Adams,Estados Unidos
68952,Inavale,NE,Nebraska,Webster,Estados Unidos
68954,Inland,NE,Nebraska,Clay,Estados Unidos
68955,Juniata,NE,Nebraska,Adams,Estados Unidos
68956,Kenesaw,NE,Nebraska,Adams,Estados Unidos
68957,Lawrence,NE,Nebraska,Nuckolls,Estados Unidos
68958,Loomis,NE,Nebraska,Phelps,Estados Unidos
68959,Minden,NE,Nebraska,Kearney,Estados Unidos
68960,Naponee,NE,Nebraska,Franklin,Estados Unidos
68961,Nelson,NE,Nebraska,Nuckolls,Estados Unidos
68964,Oak,NE,Nebraska,Nuckolls,Estados Unidos
68966,Orleans,NE,Nebraska,Harlan,Estados Unidos
68967,Oxford,NE,Nebraska,Furnas,Estados Unidos
68970,Red Cloud,NE,Nebraska,Webster,Estados Unidos
68971,Republican City,NE,Nebraska,Harlan,Estados Unidos
68972,Riverton,NE,Nebraska,Franklin,Estados Unidos
68973,Roseland,NE,Nebraska,Adams,Estados Unidos
68974,Ruskin,NE,Nebraska,Nuckolls,Estados Unidos
68975,Saronville,NE,Nebraska,Clay,Estados Unidos
68976,Smithfield,NE,Nebraska,Gosper,Estados Unidos
68977,Stamford,NE,Nebraska,Harlan,Estados Unidos
68978,Superior,NE,Nebraska,Nuckolls,Estados Unidos
68979,Sutton,NE,Nebraska,Clay,Estados Unidos
68980,Trumbull,NE,Nebraska,Clay,Estados Unidos
68981,Upland,NE,Nebraska,Franklin,Estados Unidos
68982,Wilcox,NE,Nebraska,Franklin,Estados Unidos
69001,McCook,NE,Nebraska,Red Willow,Estados Unidos
69020,Bartley,NE,Nebraska,Red Willow,Estados Unidos
69021,Benkelman,NE,Nebraska,Dundy,Estados Unidos
69022,Cambridge,NE,Nebraska,Frontier,Estados Unidos
69023,Champion,NE,Nebraska,Chase,Estados Unidos
69024,Culbertson,NE,Nebraska,Hitchcock,Estados Unidos
69025,Curtis,NE,Nebraska,Frontier,Estados Unidos
69026,Danbury,NE,Nebraska,Red Willow,Estados Unidos
69027,Enders,NE,Nebraska,Chase,Estados Unidos
69028,Eustis,NE,Nebraska,Frontier,Estados Unidos
69029,Farnam,NE,Nebraska,Frontier,Estados Unidos
69030,Haigler,NE,Nebraska,Dundy,Estados Unidos
69032,Hayes Center,NE,Nebraska,Hayes,Estados Unidos
69033,Imperial,NE,Nebraska,Chase,Estados Unidos
69034,Indianola,NE,Nebraska,Red Willow,Estados Unidos
69036,Lebanon,NE,Nebraska,Red Willow,Estados Unidos
69037,Max,NE,Nebraska,Dundy,Estados Unidos
69038,Maywood,NE,Nebraska,Frontier,Estados Unidos
69039,Moorefield,NE,Nebraska,Lincoln,Estados Unidos
69040,Palisade,NE,Nebraska,Hayes,Estados Unidos
69041,Parks,NE,Nebraska,Dundy,Estados Unidos
69042,Stockville,NE,Nebraska,Frontier,Estados Unidos
69043,Stratton,NE,Nebraska,Hitchcock,Estados Unidos
69044,Trenton,NE,Nebraska,Hitchcock,Estados Unidos
69045,Wauneta,NE,Nebraska,Chase,Estados Unidos
69046,Wilsonville,NE,Nebraska,Furnas,Estados Unidos
69101,North Platte,NE,Nebraska,Lincoln,Estados Unidos
69120,Arnold,NE,Nebraska,Custer,Estados Unidos
69121,Arthur,NE,Nebraska,Arthur,Estados Unidos
69122,Big Springs,NE,Nebraska,Deuel,Estados Unidos
69123,Brady,NE,Nebraska,Lincoln,Estados Unidos
69125,Broadwater,NE,Nebraska,Morrill,Estados Unidos
69127,Brule,NE,Nebraska,Keith,Estados Unidos
69128,Bushnell,NE,Nebraska,Kimball,Estados Unidos
69129,Chappell,NE,Nebraska,Deuel,Estados Unidos
69130,Cozad,NE,Nebraska,Dawson,Estados Unidos
69131,Dalton,NE,Nebraska,Cheyenne,Estados Unidos
69132,Dickens,NE,Nebraska,Lincoln,Estados Unidos
69133,Dix,NE,Nebraska,Kimball,Estados Unidos
69134,Elsie,NE,Nebraska,Perkins,Estados Unidos
69135,Elsmere,NE,Nebraska,Cherry,Estados Unidos
69138,Gothenburg,NE,Nebraska,Dawson,Estados Unidos
69140,Grant,NE,Nebraska,Perkins,Estados Unidos
69141,Gurley,NE,Nebraska,Cheyenne,Estados Unidos
69142,Halsey,NE,Nebraska,Thomas,Estados Unidos
69143,Hershey,NE,Nebraska,Lincoln,Estados Unidos
69144,Keystone,NE,Nebraska,Keith,Estados Unidos
69145,Kimball,NE,Nebraska,Kimball,Estados Unidos
69146,Lemoyne,NE,Nebraska,Keith,Estados Unidos
69147,Lewellen,NE,Nebraska,Garden,Estados Unidos
69148,Lisco,NE,Nebraska,Garden,Estados Unidos
69149,Lodgepole,NE,Nebraska,Cheyenne,Estados Unidos
69150,Madrid,NE,Nebraska,Perkins,Estados Unidos
69151,Maxwell,NE,Nebraska,Lincoln,Estados Unidos
69152,Mullen,NE,Nebraska,Hooker,Estados Unidos
69153,Ogallala,NE,Nebraska,Keith,Estados Unidos
69154,Oshkosh,NE,Nebraska,Garden,Estados Unidos
69155,Paxton,NE,Nebraska,Keith,Estados Unidos
69156,Potter,NE,Nebraska,Cheyenne,Estados Unidos
69157,Purdum,NE,Nebraska,Blaine,Estados Unidos
69161,Seneca,NE,Nebraska,Cherry,Estados Unidos
69162,Sidney,NE,Nebraska,Cheyenne,Estados Unidos
69163,Stapleton,NE,Nebraska,Logan,Estados Unidos
69165,Sutherland,NE,Nebraska,Lincoln,Estados Unidos
69166,Thedford,NE,Nebraska,Thomas,Estados Unidos
69167,Tryon,NE,Nebraska,McPherson,Estados Unidos
69168,Venango,NE,Nebraska,Perkins,Estados Unidos
69169,Wallace,NE,Nebraska,Lincoln,Estados Unidos
69170,Wellfleet,NE,Nebraska,Lincoln,Estados Unidos
69171,Willow Island,NE,Nebraska,Dawson,Estados Unidos
69201,Valentine,NE,Nebraska,Cherry,Estados Unidos
69210,Ainsworth,NE,Nebraska,Brown,Estados Unidos
69211,Cody,NE,Nebraska,Cherry,Estados Unidos
69212,Crookston,NE,Nebraska,Cherry,Estados Unidos
69214,Johnstown,NE,Nebraska,Brown,Estados Unidos
69216,Kilgore,NE,Nebraska,Cherry,Estados Unidos
69217,Long Pine,NE,Nebraska,Brown,Estados Unidos
69218,Merriman,NE,Nebraska,Cherry,Estados Unidos
69219,Nenzel,NE,Nebraska,Cherry,Estados Unidos
69220,Sparks,NE,Nebraska,Keya Paha,Estados Unidos
69221,Wood Lake,NE,Nebraska,Cherry,Estados Unidos
69301,Alliance,NE,Nebraska,Box Butte,Estados Unidos
69331,Angora,NE,Nebraska,Morrill,Estados Unidos
69333,Ashby,NE,Nebraska,Grant,Estados Unidos
69334,Bayard,NE,Nebraska,Morrill,Estados Unidos
69335,Bingham,NE,Nebraska,Sheridan,Estados Unidos
69336,Bridgeport,NE,Nebraska,Morrill,Estados Unidos
69337,Chadron,NE,Nebraska,Dawes,Estados Unidos
69339,Crawford,NE,Nebraska,Dawes,Estados Unidos
69340,Ellsworth,NE,Nebraska,Sheridan,Estados Unidos
69341,Gering,NE,Nebraska,Scotts Bluff,Estados Unidos
69343,Gordon,NE,Nebraska,Cherry,Estados Unidos
69345,Harrisburg,NE,Nebraska,Banner,Estados Unidos
69346,Harrison,NE,Nebraska,Sioux,Estados Unidos
69347,Hay Springs,NE,Nebraska,Sheridan,Estados Unidos
69348,Hemingford,NE,Nebraska,Box Butte,Estados Unidos
69350,Hyannis,NE,Nebraska,Grant,Estados Unidos
69351,Lakeside,NE,Nebraska,Sheridan,Estados Unidos
69352,Lyman,NE,Nebraska,Scotts Bluff,Estados Unidos
69353,Mcgrew,NE,Nebraska,Scotts Bluff,Estados Unidos
69354,Marsland,NE,Nebraska,Sioux,Estados Unidos
69355,Melbeta,NE,Nebraska,Scotts Bluff,Estados Unidos
69356,Minatare,NE,Nebraska,Scotts Bluff,Estados Unidos
69357,Mitchell,NE,Nebraska,Sioux,Estados Unidos
69358,Morrill,NE,Nebraska,Sioux,Estados Unidos
69360,Rushville,NE,Nebraska,Sheridan,Estados Unidos
69361,Scottsbluff,NE,Nebraska,Sioux,Estados Unidos
69365,Whiteclay,NE,Nebraska,Sheridan,Estados Unidos
69366,Whitman,NE,Nebraska,Cherry,Estados Unidos
69367,Whitney,NE,Nebraska,Dawes,Estados Unidos
70001,Metairie,LA,Louisiana,Jefferson,Estados Unidos
70002,Metairie,LA,Louisiana,Jefferson,Estados Unidos
70003,Metairie,LA,Louisiana,Jefferson,Estados Unidos
70005,Metairie,LA,Louisiana,Jefferson,Estados Unidos
70006,Metairie,LA,Louisiana,Jefferson,Estados Unidos
70030,Des Allemands,LA,Louisiana,St. Charles,Estados Unidos
